customerID,SeniorCitizen,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1229-RCALF,0,1.5017639217078331,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.6331082092541933,2.4309874615208233,No,False,True,False,True,False,False,True,False
6754-LZUKA,0,1.376848412345129,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,0.4496794788021362,1.3083576099914527,No,True,True,False,False,True,False,False,False
7005-CYUIL,1,1.7932334435541428,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,1.0917155935635163,2.3271385612454014,No,False,True,False,False,True,False,True,False
8979-CAMGB,1,1.5017639217078331,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,1.1854181616638253,2.1083450137805317,No,True,False,False,True,False,False,True,False
1216-BGTSP,0,0.7106323624107068,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,1.405792719973813,1.3230304252124645,No,True,False,False,False,False,True,False,False
9229-RQABD,0,-0.41360722185363036,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.5336915459877487,-0.7458365209502,No,True,False,False,True,False,False,False,True
3727-OVPRY,0,1.5850409279496358,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.466017469026414,-0.15798977325248947,No,True,True,True,True,False,True,False,False
3891-NLXJB,0,0.37752433744349584,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Yes,-0.9506533444747118,-0.30549257719787837,No,True,False,False,False,True,False,False,True
8219-VYBVI,0,0.46080134368529857,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4903107274227907,-0.4816119275991536,No,True,False,True,False,True,False,False,True
0428-IKYCP,0,-0.24705320937002484,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,0.6613778733991316,-0.09597206668169106,No,True,True,False,False,False,False,False,False
3146-JTQHR,0,-0.7467152468208414,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6777158636234097,-0.8529435152886728,No,True,True,False,True,False,False,False,False
7813-TKCVO,0,-0.3303302156118276,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6516873724844348,-0.7601220103035764,No,False,True,False,True,False,False,False,True
1465-LNTLJ,1,-0.8299922530626441,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Yes,-0.12294732625531084,-0.6742040193122169,No,True,True,False,False,False,True,False,False
3126-WQMGH,0,0.8771863748943124,Yes,Yes,DSL,No,No,No,No,No,No,Yes,-0.5480793481919005,0.23808510221656215,No,False,True,False,False,False,True,False,False
8777-MBMTS,1,1.5434024248287344,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.3155606173586998,2.125387351956489,No,False,True,False,False,True,True,False,False
4706-DGAHW,1,-1.1214617749089537,Yes,No,DSL,No,No,No,No,No,No,No,-0.7892766994130676,-0.9186749934138577,No,True,False,False,False,False,False,True,False
2057-BOYKM,1,1.834871946675044,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,0.9945425599780097,2.171866456072738,No,False,True,False,False,True,False,False,False
7566-DSRLQ,0,1.834871946675044,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.4647906332221559,2.7056015016743253,No,False,True,False,False,True,False,True,False
5447-WZAFP,0,1.0437403873779179,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.1229497829302857,1.43061588091684,No,False,False,False,True,False,False,False,True
1228-ZLNBX,0,-0.28869171249092623,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0.25533341163112355,-0.22353898038114,No,True,False,False,False,False,False,False,True
9844-FELAJ,1,1.7515949404332414,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.3867051598052313,2.467304957580285,No,False,True,True,True,False,False,True,False
1716-LSAMB,0,0.7106323624107068,Yes,No,DSL,Yes,No,No,Yes,No,No,No,-0.4613177110619843,0.22439199360192216,No,True,True,True,False,True,False,False,False
8008-OTEZX,0,0.2942473312016931,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6759806308808114,-0.6162874101634405,No,False,True,True,True,False,False,False,True
5855-EIBDE,0,0.8771863748943124,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,1.3433243412402733,1.418563211271009,No,False,True,False,False,True,True,False,False
0909-SELIE,0,1.376848412345129,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,0.44620901331693924,1.275708317737245,No,True,True,False,False,True,False,False,False
8395-ETZKQ,1,1.6683179341914387,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6811863291086064,-0.39539774623842583,No,True,True,True,True,False,False,False,False
2465-BLLEU,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.6725101653956147,-0.9302719855683531,No,True,False,False,False,False,False,False,True
5110-CHOPY,0,1.3352099092242276,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,No,-0.49775759865654906,0.535779207306221,No,False,False,False,False,True,False,True,False
3088-FVYWK,0,1.0437403873779179,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.471223167254209,-0.33044091984851176,No,True,True,True,False,True,True,False,False
9605-WGJVW,1,-1.1214617749089537,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.07833967188609468,-0.9072830561304635,No,False,False,False,False,False,False,True,False
0464-WJTKO,0,1.834871946675044,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6603635361974265,-0.2735951528043744,No,False,True,True,False,True,False,False,False
0314-TKOSI,0,-0.9132692593044469,Yes,No,DSL,Yes,Yes,No,No,No,No,No,-0.4439653836360011,-0.7921333540699143,No,False,False,False,False,False,False,False,True
2081-VEYEH,0,-1.038184768667151,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.3884403925478297,-0.7940927672826581,No,True,False,False,False,False,False,True,False
5131-PONJI,0,0.8771863748943124,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,0.7793736998958178,1.1088392204100856,No,True,True,True,False,False,True,False,False
2267-FPIMA,0,0.9188248780152137,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,0.9181923193036838,1.300337686143943,No,True,True,False,False,False,True,False,False
0282-NVSJS,1,-0.6634382405790387,No,No phone service,DSL,No,No,No,Yes,No,No,Yes,-1.3410807115593348,-0.7770959968558339,No,False,True,True,False,False,False,False,True
9625-QNLUX,0,1.6683179341914387,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1.225328514743587,2.284373228683539,No,True,True,True,False,True,True,False,False
4013-GUXND,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.63607027780105,-0.9297935242024505,No,True,False,False,False,False,False,False,True
2361-FJWNO,0,0.5024398468062,No,No phone service,DSL,No,Yes,No,Yes,No,No,No,-1.1085595240511592,-0.30911521325399766,No,True,False,False,True,False,True,False,False
5404-GGUKR,0,-0.9549077624253482,Yes,No,DSL,No,Yes,No,No,No,No,Yes,-0.5758430720734736,-0.819747410044862,No,True,False,False,False,False,False,True,False
9065-ZCPQX,0,1.834871946675044,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,0.37853493635560453,1.6868661181695102,No,True,True,False,False,True,False,False,False
8819-ZBYNA,0,1.2519329029824249,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,1.4283507456275908,1.9741707764567136,No,False,True,False,False,True,True,False,False
1131-ALZWV,0,-0.16377620312822208,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.5041925893635772,-0.6634728143912595,No,False,False,False,True,False,False,False,False
0962-CQPWQ,0,1.4184869154660302,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6534226052270333,-0.3486452356273757,No,False,True,True,False,True,False,False,False
7030-FZTFM,0,1.834871946675044,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,1.4908191243611308,2.6709472284582403,No,True,True,True,False,True,True,False,False
9800-OUIGR,0,1.5850409279496358,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6638340016826232,-0.3130796074286189,No,True,True,True,False,True,True,False,False
6080-TCMYC,0,0.5024398468062,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,0.4600908752577261,0.5609553887025223,No,True,True,True,False,False,False,True,False
0635-WKOLD,0,0.5024398468062,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,No,0.09742723205467615,0.39210409428805254,No,True,True,False,True,False,True,False,False
5696-CEIQJ,0,1.6266794310705373,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,1.2218580492583906,2.20285252548357,No,True,True,True,False,True,False,False,False
4840-ORQXB,1,1.168655896740622,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,1.2773854970215368,1.7225000979919678,No,False,False,False,False,False,False,True,False
3774-VBNXY,0,1.5017639217078331,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6568930707122298,-0.35702970146795393,No,False,True,True,False,True,False,False,True
8875-AKBYH,1,-0.3303302156118276,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,0.5694105380414202,-0.14402325814304806,No,True,False,False,False,False,False,True,False
7375-WMVMT,1,1.7932334435541428,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,0.9563674396408467,2.1170256699904777,No,True,True,False,False,True,True,False,False
1163-ONYEY,0,0.5440783499271014,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Yes,0.2293049204921487,0.43849206290603404,No,True,True,True,False,False,True,False,False
1814-WFGVS,0,1.834871946675044,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,No,-0.6608694764607916,0.6679028959190275,No,True,True,True,False,True,False,False,True
1337-BOZWO,0,-0.41360722185363036,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,No,-0.7476311135907079,-0.5690792220610547,No,True,True,True,True,False,True,False,False
9470-YFUYI,1,1.7932334435541428,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,0.10610339576766778,1.3446295383017803,No,True,True,False,True,False,False,False,False
6374-AFWOX,0,0.7522708655316083,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,-0.07956650769035273,0.4492460517015582,No,True,True,False,False,True,False,False,True
3190-ITQXP,0,0.7522708655316083,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6551578379696315,-0.5335591616114315,No,False,True,True,False,True,False,False,False
6195-MELTI,0,1.2102943998615234,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,-0.4613177110619843,0.48914061606800474,No,True,False,False,True,False,False,False,True
2200-DSAAL,0,1.6683179341914387,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,0.4410033150891446,1.4895805482956885,No,False,False,False,False,True,False,True,False
7537-RBWEA,0,-1.1214617749089537,No,No phone service,DSL,No,No,No,No,No,No,Yes,-1.4851050291949957,-0.9278113271151398,No,False,False,False,False,False,False,False,True
1087-GRUYI,0,0.41916284056439723,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6499521397418366,-0.6004754012140893,No,True,True,False,False,True,False,False,False
9029-FEGVJ,1,0.16933182183898896,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,0.39415203103898955,0.2318195367106953,No,False,True,False,False,False,False,False,True
9588-OZDMQ,0,-1.0798232717880525,Yes,No,DSL,No,No,No,No,No,No,Yes,-0.7962176303834609,-0.8983745611748492,No,False,True,False,False,False,False,True,False
9272-LSVYH,0,-0.7467152468208414,Yes,No,Fiber optic,No,No,No,No,No,No,No,0.07660443914349646,-0.6041208211447754,No,True,False,False,False,False,False,False,True
3910-MRQOY,0,1.834871946675044,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6846567945938031,-0.2573730341128209,No,False,True,False,False,True,False,False,False
4616-ULAOA,0,1.5434024248287344,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.487348658875934,2.362521918447624,No,False,True,True,False,True,True,False,False
5628-FCGYG,0,-0.28869171249092623,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,0.5607343743284285,-0.1475547587009003,No,True,False,False,False,False,False,True,False
1945-XISKS,0,1.6266794310705373,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6759806308808114,-0.33085102959071394,No,False,True,False,False,True,False,False,True
4123-FCVCB,0,-0.6634382405790387,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,0.27442097179970504,-0.5499179835503856,No,False,False,False,True,False,False,False,True
1200-TUZHR,1,-0.8299922530626441,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No,0.598909494665592,-0.6222340014253723,No,False,False,False,False,False,False,True,False
7617-EYGLW,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6829215618512046,-0.9304086888157538,No,True,False,False,False,False,False,True,False
4293-ETKAP,0,1.5434024248287344,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,0.39762249652418646,1.371879052283659,No,False,True,True,False,True,False,False,False
7599-NTMDP,0,1.4184869154660302,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,No,-0.6678104074311848,0.4316569005359975,No,False,True,True,False,True,False,False,False
7190-XHTWJ,0,0.41916284056439723,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6881272600789998,-0.59500727131806,No,False,False,False,True,False,False,False,True
3950-VPYJB,0,1.2102943998615234,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,-0.2895296695447501,0.659882972071518,No,True,True,True,True,False,False,False,True
8512-WIWYV,0,0.16933182183898896,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6516873724844348,-0.616879790902177,No,True,False,False,True,False,True,False,False
8782-LKFPK,0,0.6689938592898055,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,0.7793736998958178,0.9121460312750005,No,True,False,False,False,False,False,False,True
5018-GWURO,0,1.168655896740622,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,0.6127913566063783,1.2948239884987804,No,False,True,False,False,False,False,False,False
7706-DZNKK,0,-0.70507674369994,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.648216906999238,-0.8311393473282562,No,True,False,False,False,False,True,False,False
5039-LZRQT,0,-0.6217997374581372,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6568930707122298,-0.8147577415147352,No,False,False,False,True,False,False,False,True
5360-LJCNJ,0,1.7932334435541428,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.2912673589623236,2.5033718310195106,No,False,True,False,False,True,False,False,False
9092-GDZKO,0,-0.24705320937002484,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.4955164256505855,-0.7144403417971654,No,True,False,False,False,False,True,False,False
0959-WHOKV,0,0.5857168530480027,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,1.0778337316227293,1.0194352966100075,No,True,False,False,True,False,False,True,False
5312-TSZVC,0,-0.5385227312163345,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6759806308808114,-0.815965286866775,No,False,False,True,True,False,False,False,True
1063-DHQJF,0,1.70995643731234,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,0.8401068458867592,2.0139286375757597,No,True,True,True,False,True,False,False,True
5934-TSSAU,0,-0.20541470624912347,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,0.25533341163112355,-0.16329841602655112,No,False,True,True,False,False,True,False,False
5135-RDDQL,0,1.4601254185869317,Yes,No,DSL,Yes,No,No,No,No,No,Yes,-0.6001363304698503,0.5285795029431157,No,False,True,True,False,True,False,False,False
2256-YLYLP,0,1.6683179341914387,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,0.17377747272900254,1.31781291793667,No,True,True,True,False,True,False,False,False
0114-IGABW,0,1.7932334435541428,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,No,-0.33638095359490494,0.9499216953067356,No,False,True,False,False,True,False,False,False
5003-OKNNK,0,-0.5385227312163345,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6516873724844348,-0.7861867628079825,No,False,True,True,True,False,True,False,False
5647-URDKA,0,-0.8299922530626441,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.674245398138213,-0.8799196227757504,No,True,True,True,False,True,False,False,True
